Date,Latitude,Longitude,Wind_Speed,Wave_Height,Temperature,Visibility,Pressure,Ocean_Current
2026-02-14,22.1516,116.6203,12.7,1.61,21.2,9.9,1004.1,0.41
2026-02-14,32.7582,139.9609,27.0,2.09,16.2,9.9,1018.4,1.36
2026-02-14,34.6733,140.5395,16.2,2.22,16.1,8.0,1017.3,0.46
2026-02-14,3.5194,103.8731,19.6,1.2,27.4,14.4,997.2,1.4
2026-02-14,0.4194,104.9011,24.9,1.15,28.7,7.4,1000.8,1.41
2026-02-14,21.1425,122.5639,25.3,2.81,21.7,14.2,1008.5,1.78
2026-02-14,-31.4037,148.6156,19.3,3.08,15.8,7.2,1013.0,1.73
2026-02-14,-40.04,142.2358,23.0,3.04,13.2,12.9,1006.9,1.71
2026-02-14,21.1714,75.7807,13.6,2.55,19.3,13.2,1007.0,0.8
2026-02-14,11.1871,78.2307,13.2,2.23,25.2,13.3,1008.7,1.76
2026-02-15,1.4407,102.6724,11.9,2.04,27.6,8.4,996.4,0.72
2026-02-15,28.465,119.3625,26.8,3.01,16.0,13.3,1014.3,0.75
2026-02-15,31.8088,121.7516,12.3,2.1,16.1,10.0,997.5,1.75
2026-02-15,22.8388,115.3904,18.0,2.35,18.4,7.5,1019.5,2.01
2026-02-15,33.4953,131.867,15.5,3.2,15.1,14.8,1018.3,1.92
2026-02-15,19.958,115.644,17.2,2.36,21.7,12.1,1011.5,2.0
2026-02-15,34.0,138.2631,22.4,2.93,15.8,8.2,1002.0,1.8
2026-02-15,34.6555,142.051,14.2,1.88,13.3,13.9,1000.7,1.28
2026-02-15,4.3769,102.2854,8.9,1.17,25.0,10.2,1013.2,0.35
2026-02-15,-1.2057,102.0205,23.6,2.48,25.9,11.2,1016.8,1.98
2026-02-15,23.2471,119.5687,11.5,2.72,20.0,12.2,996.3,0.75
2026-02-15,-36.3672,149.0651,23.5,1.63,15.7,14.7,998.2,1.82
2026-02-15,-38.7833,146.2078,16.6,2.48,13.2,10.6,999.9,0.93
2026-02-15,16.877,70.2868,22.0,2.24,19.9,13.6,998.1,0.85
2026-02-15,13.152,82.2896,12.2,2.64,21.0,10.4,999.4,1.64
2026-02-16,-0.3544,106.1259,14.6,2.31,29.2,7.9,1000.1,0.44
2026-02-16,28.8408,124.2088,17.9,2.49,15.3,14.4,1022.6,2.17
2026-02-16,30.4953,119.6124,21.1,2.5,16.9,8.2,1015.0,0.86
2026-02-16,24.4485,113.1482,13.0,2.9,19.1,14.5,1019.3,1.76
2026-02-16,32.6378,126.0887,28.2,1.78,15.9,9.6,1006.7,1.79
2026-02-16,24.0326,114.04,12.3,2.32,20.5,9.2,997.7,2.39
2026-02-16,33.7674,138.9604,17.9,2.27,15.6,10.3,1018.8,0.93
2026-02-16,37.2565,140.5617,17.1,2.34,13.5,11.3,1011.0,2.01
2026-02-16,2.3078,101.8858,15.5,1.83,27.9,13.0,1016.1,0.72
2026-02-16,-1.6208,106.5124,8.5,1.79,29.2,14.4,996.8,0.97
2026-02-16,24.7198,122.502,25.2,1.85,17.0,13.8,1024.2,2.21
2026-02-16,-35.4138,153.1762,13.7,1.82,16.1,12.6,1006.3,0.26
2026-02-16,-35.0241,144.1932,24.6,2.7,12.7,13.7,1021.1,0.27
2026-02-16,18.1414,70.4255,11.7,2.17,22.2,8.2,1000.5,1.84
2026-02-16,14.5713,81.4621,15.0,1.82,21.7,13.3,1015.9,0.83
2026-02-17,-0.7744,106.1389,8.6,2.09,27.7,7.1,1020.0,1.7
2026-02-17,33.4863,121.7986,26.6,3.11,15.0,12.7,1007.7,0.54
2026-02-17,32.707,121.673,29.0,1.74,14.1,12.0,1001.6,0.6
2026-02-17,24.0191,114.4137,25.5,2.72,18.5,9.5,1014.3,2.02
2026-02-17,33.1685,130.8956,23.4,1.87,13.5,7.6,1013.1,2.06
2026-02-17,19.4876,112.8626,19.8,1.34,20.8,13.1,1004.3,1.41
2026-02-17,36.5065,136.8445,17.4,3.27,14.1,11.5,1018.7,0.3
2026-02-17,34.3312,142.2991,12.7,2.17,13.8,10.2,1000.8,1.85
2026-02-17,4.3541,104.2431,20.5,1.06,25.9,12.9,998.0,1.98
2026-02-17,-0.7369,104.0721,14.6,1.81,29.1,9.3,999.5,1.22
2026-02-17,24.9385,117.8611,23.5,2.86,19.5,12.2,1018.1,0.55
2026-02-17,-31.0868,151.3071,24.5,2.6,17.6,9.7,1018.6,0.95
2026-02-17,-38.6517,147.0988,20.5,3.17,14.1,10.1,1001.3,1.54
2026-02-17,16.3999,70.8659,20.9,2.01,22.8,8.1,1021.1,1.4
2026-02-17,15.8964,81.9594,11.6,1.31,21.1,14.5,999.8,0.82
2026-02-18,0.4702,101.3873,11.1,2.12,26.8,10.8,1002.7,2.13
2026-02-18,32.1322,119.3164,14.4,2.48,13.7,13.9,1007.0,2.09
2026-02-18,32.3711,119.3179,18.6,2.96,17.2,10.0,1015.5,1.31
2026-02-18,21.1201,116.3111,22.4,2.32,20.4,12.9,1002.3,2.01
2026-02-18,32.2273,131.194,17.2,1.79,15.1,7.6,1006.6,1.22
2026-02-18,19.8803,113.9647,21.6,2.77,20.1,7.7,1017.0,2.22
2026-02-18,38.2111,141.2596,16.5,2.21,12.4,15.0,1009.6,1.75
2026-02-18,35.301,138.3083,13.4,1.85,14.2,12.1,1004.6,0.27
2026-02-18,3.6065,100.6817,24.4,1.49,26.3,10.8,996.6,2.11
2026-02-18,4.0779,104.651,13.1,1.97,24.7,7.6,1007.2,0.86
2026-02-18,23.9005,122.5291,20.1,2.47,17.7,13.6,997.8,2.18
2026-02-18,-34.8167,152.7284,15.4,2.17,14.1,10.8,1015.7,0.55
2026-02-18,-36.6335,144.0913,24.7,2.28,11.8,13.3,1012.9,0.37
2026-02-18,19.9577,73.6506,16.2,2.92,22.0,12.9,1017.1,0.9
2026-02-18,10.9857,80.0227,12.0,2.51,22.2,14.8,1007.2,1.35
2026-02-19,-1.6877,103.5553,22.4,1.05,27.1,14.8,997.9,0.68
2026-02-19,34.1046,120.9948,21.8,1.84,14.2,9.8,1023.6,2.34
2026-02-19,30.3293,118.6302,25.9,1.5,17.8,11.0,1021.0,1.74
2026-02-19,23.4366,113.7939,18.1,1.92,19.1,11.2,1018.0,0.45
2026-02-19,33.2345,128.6459,15.4,2.55,15.2,10.1,1020.4,1.71
2026-02-19,21.9443,112.8689,21.5,2.86,20.9,15.0,1019.2,0.43
2026-02-19,36.5739,140.3479,19.9,2.46,14.8,14.4,998.0,1.18
2026-02-19,35.9311,136.8338,17.7,2.31,12.9,10.6,1006.4,0.63
2026-02-19,2.8174,99.1466,24.8,2.42,26.6,13.6,1016.1,1.83
2026-02-19,-1.5924,102.7969,12.0,1.32,28.9,9.1,1020.2,1.95
2026-02-19,22.1156,118.7507,26.3,2.0,17.5,8.2,1006.2,2.0
2026-02-19,-31.9486,151.809,18.0,3.14,17.5,8.9,1024.2,0.62
2026-02-19,-36.947,146.9344,26.5,2.6,12.1,12.1,1024.3,0.58
2026-02-19,21.3749,73.0552,18.3,1.44,20.9,11.0,1013.9,1.93
2026-02-19,15.1409,81.0346,14.4,2.08,23.9,8.6,997.8,1.16
2026-02-20,2.0636,104.4117,8.7,2.05,28.9,7.6,1006.5,1.83
2026-02-20,29.0137,121.1959,22.6,2.05,15.7,14.2,1003.9,1.38
2026-02-20,28.3398,123.2242,25.1,2.74,17.6,9.2,1023.0,1.58
2026-02-20,23.3734,114.534,12.9,2.1,19.3,7.9,1003.5,2.17
2026-02-20,32.7363,129.0411,18.5,2.95,14.8,10.9,995.7,0.36
2026-02-20,25.0746,111.6273,23.0,2.0,17.5,14.3,1019.3,0.6
2026-02-20,32.737,137.7224,22.0,2.56,13.4,14.8,1024.8,1.26
2026-02-20,36.1277,139.9169,15.5,2.86,15.7,8.5,995.9,0.25
2026-02-20,3.0705,99.3141,23.1,1.06,25.7,9.6,1001.6,1.8
2026-02-20,4.0011,102.1545,16.7,2.51,25.8,11.4,1003.8,1.84
2026-02-20,22.6021,120.3773,17.8,1.63,17.9,12.5,1021.6,0.82
2026-02-20,-34.5118,151.7112,25.6,2.1,15.8,14.6,1009.6,2.14
2026-02-20,-38.2712,146.4456,27.0,2.71,13.5,10.4,1012.0,1.02
2026-02-20,19.7461,70.3371,13.5,1.3,20.4,11.7,1003.8,2.02
2026-02-20,13.9533,83.0616,15.8,1.16,21.3,9.6,1018.7,0.99
2026-02-21,-1.2739,104.7937,14.5,2.15,26.0,9.5,995.3,0.92
2026-02-21,31.0227,123.2451,27.4,2.44,15.5,11.8,1010.8,0.43
2026-02-21,28.5366,122.1914,26.8,2.9,15.2,14.1,1007.7,1.86
2026-02-21,21.4498,112.9786,14.2,2.64,19.7,14.9,1007.6,0.47
2026-02-21,33.2064,128.0368,18.9,2.52,14.2,12.1,1020.7,2.37
2026-02-21,24.7892,112.8756,25.6,2.04,19.9,14.3,996.2,1.62
2026-02-21,33.0929,137.221,26.1,2.76,14.2,13.0,1007.0,1.42
2026-02-21,34.3227,140.3119,19.3,2.75,14.5,13.8,1024.0,0.47
2026-02-21,2.2434,102.1079,8.8,0.93,25.2,7.8,1004.7,1.71
2026-02-21,0.9761,101.5701,11.4,2.36,27.1,14.2,1024.7,2.26
2026-02-21,24.8354,118.8595,24.7,1.54,20.1,7.6,1004.9,1.55
2026-02-21,-31.9939,149.8288,15.2,1.75,15.4,8.0,1020.9,1.86
2026-02-21,-35.4868,147.7581,19.8,2.35,12.7,11.2,1012.3,1.65
2026-02-21,21.808,71.883,23.3,1.67,18.6,9.4,997.5,1.43
2026-02-21,15.3199,81.2276,22.5,1.49,20.4,14.8,996.8,0.23
2026-02-22,-0.4129,105.763,11.2,0.99,26.7,11.7,1010.8,2.09
2026-02-22,32.7933,120.3447,20.1,1.79,15.3,14.3,1001.6,1.0
2026-02-22,32.7187,123.7512,21.1,2.85,14.0,9.2,999.9,0.88
2026-02-22,24.7621,114.9482,13.8,2.84,19.4,8.9,1021.8,0.61
2026-02-22,32.3511,130.0469,20.0,1.97,17.1,7.7,1007.9,0.53
2026-02-22,22.3324,114.217,11.9,1.76,17.7,12.2,1017.0,1.13
2026-02-22,34.4402,139.0665,22.7,2.47,14.6,10.5,1015.4,1.62
2026-02-22,38.1975,137.9555,14.0,1.71,12.2,7.5,998.0,0.7
2026-02-22,3.7213,102.6949,15.2,1.05,27.5,14.0,1003.0,0.65
2026-02-22,3.0764,102.6348,13.3,1.88,27.7,7.8,1010.1,1.74
2026-02-22,22.4878,119.1333,26.4,1.71,18.5,7.6,1000.6,2.18
2026-02-22,-36.0178,148.2857,20.9,2.17,12.7,9.1,997.3,1.69
2026-02-22,-35.6951,145.5271,29.2,2.58,14.1,9.0,998.3,2.0
2026-02-22,19.3535,75.894,24.8,2.12,19.1,8.2,997.8,0.87
2026-02-22,14.4998,79.9864,22.4,2.8,21.4,10.9,1005.9,0.23
2026-02-23,0.406,105.1129,23.2,2.13,29.3,14.2,1012.9,0.45
2026-02-23,32.3451,122.843,12.7,3.18,16.8,12.3,999.2,1.3
2026-02-23,28.3345,122.9901,28.3,2.04,18.0,8.6,1023.6,1.61
2026-02-23,25.3358,116.3208,22.9,2.89,17.9,14.7,1010.8,0.78
2026-02-23,36.254,131.4036,19.5,2.32,15.9,9.5,996.2,1.34
2026-02-23,21.3789,114.8436,18.2,2.05,21.6,13.3,1003.7,2.33
2026-02-23,35.6698,140.7635,20.7,1.85,16.0,12.0,1014.9,0.87
2026-02-23,34.1733,141.4367,12.8,1.63,13.8,11.7,996.6,0.87
2026-02-23,2.5819,102.3615,8.4,1.28,26.4,9.3,1020.8,1.66
2026-02-23,2.9753,101.4792,9.9,1.33,28.8,8.6,1012.6,0.38
2026-02-23,20.9404,120.1405,16.8,2.65,20.4,10.4,1024.0,0.42
2026-02-23,-35.3012,150.0214,18.0,2.54,15.0,9.6,1012.3,1.7
2026-02-23,-39.6166,142.7772,22.7,2.19,10.9,11.5,1013.8,1.4
2026-02-23,18.2057,75.207,17.9,1.44,20.7,9.5,1023.0,1.77
2026-02-23,12.893,79.8367,16.9,1.78,21.1,11.5,1023.7,1.13
2026-02-24,2.8254,104.5432,13.5,1.28,27.0,8.0,1011.3,1.44
2026-02-24,29.9905,123.0057,18.7,2.15,14.4,13.5,1021.2,1.21
2026-02-24,27.1944,118.8722,25.7,2.51,16.8,7.8,1003.7,1.26
2026-02-24,21.5309,111.4231,23.5,2.42,20.6,7.4,1001.2,0.52
2026-02-24,36.6221,129.0474,16.7,2.76,15.2,9.4,1004.3,2.38
2026-02-24,19.358,114.0791,22.3,1.43,18.5,11.8,998.6,0.41
2026-02-24,33.902,139.4928,26.7,2.31,13.0,8.0,1007.1,2.36
2026-02-24,37.3653,141.6883,22.3,3.03,14.2,13.9,1013.5,1.15
2026-02-24,3.8172,99.5088,22.4,2.0,25.2,12.9,1011.4,1.25
2026-02-24,0.1022,104.5542,24.3,1.64,28.6,10.1,1015.9,0.44
2026-02-24,22.1287,119.8504,11.4,2.07,19.7,7.1,1004.1,1.62
2026-02-24,-31.5095,151.9286,12.9,3.04,17.6,10.7,1016.7,0.81
2026-02-24,-34.9231,144.1096,27.2,2.43,13.8,12.6,1006.7,0.34
2026-02-24,19.8854,72.0627,22.9,1.82,21.1,13.3,1003.4,1.88
2026-02-24,11.9003,79.6343,25.2,2.16,22.9,10.8,1014.8,1.47
2026-02-25,3.8547,105.5043,17.4,1.11,25.8,14.6,1005.4,1.56
2026-02-25,30.6531,118.7433,26.6,1.75,14.5,7.8,1023.0,1.25
2026-02-25,31.4278,124.432,25.9,2.74,14.7,14.2,1000.2,2.16
2026-02-25,24.078,113.5782,12.3,2.38,17.1,13.8,997.2,1.88
2026-02-25,35.8188,131.1197,28.5,2.14,14.9,10.0,1024.7,1.46
2026-02-25,20.5177,112.6844,18.2,1.74,18.8,8.3,1019.4,1.98
2026-02-25,33.83,140.1429,23.2,2.69,13.7,13.5,1021.8,0.99
2026-02-25,34.8919,139.9175,13.9,1.89,15.4,14.3,1014.3,1.29
2026-02-25,4.9944,101.8222,16.7,1.51,26.5,11.5,999.1,0.35
2026-02-25,0.9271,102.8057,9.3,0.95,28.8,9.4,998.5,0.71
2026-02-25,23.2362,119.2869,14.9,2.92,20.7,9.0,1016.1,0.35
2026-02-25,-31.64,154.018,13.5,2.48,17.1,14.5,1010.0,1.08
2026-02-25,-40.4737,146.1482,15.3,2.5,13.9,9.1,995.9,0.94
2026-02-25,17.5152,71.9587,23.3,1.43,21.4,12.9,1022.7,1.66
2026-02-25,15.3523,78.6844,11.3,2.75,23.6,12.6,1018.0,0.28
2026-02-26,4.1766,106.5514,18.7,1.93,24.7,11.4,1023.4,0.8
2026-02-26,28.4809,118.6873,20.4,2.54,16.7,9.4,1020.5,2.34
2026-02-26,26.997,118.8761,24.8,2.78,17.6,13.9,1015.5,1.82
2026-02-26,22.8581,111.3707,24.1,2.49,18.8,10.4,999.1,1.16
2026-02-26,37.5625,131.9708,19.3,1.96,13.1,7.5,1002.0,1.49
2026-02-26,20.6821,115.6543,25.9,2.61,20.2,14.9,995.4,1.78
2026-02-26,37.5519,137.11,15.2,1.94,11.6,9.8,1014.7,0.74
2026-02-26,34.1982,140.2747,20.7,1.77,13.0,9.0,1011.3,1.29
2026-02-26,4.4113,100.5417,24.1,1.27,27.1,14.5,1018.4,0.84
2026-02-26,2.2839,103.7101,12.9,2.04,27.1,7.4,1022.0,1.75
2026-02-26,23.3585,118.9801,14.6,1.55,20.8,8.8,1017.3,0.66
2026-02-26,-34.6345,153.1076,15.0,3.23,15.3,12.2,1008.6,0.45
2026-02-26,-37.8202,142.1656,17.8,2.29,14.6,7.7,1003.4,1.54
2026-02-26,18.922,75.1281,17.1,1.3,19.5,8.5,1007.9,0.31
2026-02-26,11.9136,80.52,15.5,1.11,23.8,14.1,1022.7,2.2
2026-02-27,3.1517,104.3977,21.3,1.45,28.1,10.5,1007.8,1.8
2026-02-27,32.6429,118.8164,14.2,2.19,16.2,12.4,1020.8,2.26
2026-02-27,29.6493,121.9796,21.6,2.34,15.1,10.1,1017.4,2.23
2026-02-27,20.3343,111.149,24.3,2.87,18.4,9.0,1011.3,0.94
2026-02-27,34.5472,129.7689,18.8,2.69,15.7,13.5,1013.2,0.47
2026-02-27,22.7299,113.0953,15.5,1.61,19.0,10.5,1009.0,2.32
2026-02-27,35.5574,141.7163,16.4,1.69,15.9,9.2,1013.3,0.89
2026-02-27,32.828,137.7168,25.4,2.0,16.7,8.0,1013.9,0.52
2026-02-27,3.7077,98.6975,10.4,0.95,27.3,13.9,1012.4,0.29
2026-02-27,2.6661,100.9139,20.5,1.3,26.0,12.4,1020.7,0.98
2026-02-27,23.9372,120.9049,17.1,1.46,18.5,11.1,1002.1,0.92
2026-02-27,-34.6406,153.1455,19.7,2.66,16.0,8.1,1004.8,1.93
2026-02-27,-38.8037,144.4119,24.3,2.46,14.8,12.0,999.8,0.3
2026-02-27,21.5318,75.4227,11.3,2.31,20.9,11.1,1018.4,1.32
2026-02-27,13.5716,79.335,13.5,2.51,20.9,12.8,1006.4,2.4
2026-02-28,-1.2391,101.3158,24.1,1.21,27.5,11.6,1011.4,1.12
2026-02-28,32.6287,123.5593,21.3,1.61,15.2,11.2,1008.2,0.79
2026-02-28,31.8844,120.3024,16.4,1.92,16.7,9.9,1008.7,1.85
2026-02-28,20.2356,112.5042,23.2,2.75,19.6,9.8,1010.2,2.21
2026-02-28,36.0996,129.7069,20.4,2.31,14.2,13.6,998.8,1.38
2026-02-28,23.978,113.6151,21.1,1.57,17.7,9.3,1004.4,0.38
2026-02-28,35.2023,142.5498,22.5,2.66,15.4,14.2,1021.3,0.23
2026-02-28,33.1684,138.2183,21.9,3.12,16.1,8.0,996.0,1.15
2026-02-28,4.1403,104.3396,10.8,2.37,28.1,14.2,1005.6,1.09
2026-02-28,1.7036,104.8209,10.3,2.36,28.9,11.7,1013.5,2.39
2026-02-28,19.8987,121.7339,16.7,2.01,19.9,10.6,1020.0,0.84
2026-02-28,-34.0062,149.0169,15.7,2.86,16.4,14.5,997.5,2.17
2026-02-28,-37.2523,144.1823,24.0,2.27,13.3,11.1,1012.6,2.28
2026-02-28,16.5313,71.7356,16.0,2.13,23.2,11.6,1020.3,1.14
2026-02-28,12.0195,79.1822,12.6,1.31,24.6,12.9,1024.7,0.66
2026-03-01,1.4051,104.3028,18.7,1.0,26.6,7.9,1003.2,1.17
2026-03-01,33.5425,120.2046,28.1,3.23,16.0,14.4,1015.0,0.51
2026-03-01,28.1094,123.5767,24.6,1.47,18.7,14.7,1011.2,1.96
2026-03-01,19.5831,116.0529,11.0,1.58,22.2,11.6,1017.0,1.35
2026-03-01,37.1658,127.8452,14.8,2.83,14.9,10.6,1008.0,0.78
2026-03-01,24.5063,117.1279,23.7,1.54,17.9,7.6,1018.8,1.8
2026-03-01,34.6389,139.6927,17.3,2.64,14.6,13.2,1016.2,0.89
2026-03-01,37.9921,139.2383,28.9,2.99,12.5,13.7,1014.8,2.13
2026-03-01,0.2138,102.207,8.2,1.04,27.4,14.5,1015.2,0.78
2026-03-01,-0.7294,105.4322,20.6,1.3,26.5,14.0,1023.5,2.09
2026-03-01,24.124,117.3206,12.4,2.28,17.5,8.4,1007.5,0.78
2026-03-01,-34.5871,151.7127,23.5,2.39,15.2,8.4,1004.0,0.71
2026-03-01,-39.0609,144.8735,26.8,2.33,12.2,10.8,997.9,0.45
2026-03-01,21.2353,74.4813,15.7,2.92,19.0,12.3,998.5,1.22
2026-03-01,11.9961,77.9519,21.4,2.26,24.4,10.9,1019.1,1.28
2026-03-02,0.7623,102.2611,13.0,1.68,29.3,13.3,996.8,1.9
2026-03-02,29.8,120.3794,18.6,2.21,16.0,14.3,1003.0,1.8
2026-03-02,28.9073,123.4551,17.1,2.14,17.0,8.3,1001.2,1.58
2026-03-02,25.2304,114.7377,17.0,2.39,16.3,12.8,1019.1,0.4
2026-03-02,36.408,131.549,25.9,2.55,14.5,11.1,1005.9,0.64
2026-03-02,20.2613,114.3836,25.3,1.64,21.3,14.3,1004.9,0.67
2026-03-02,37.0762,142.2904,13.6,1.66,15.3,7.8,1006.9,1.27
2026-03-02,33.3854,138.4468,16.4,2.85,14.0,9.2,998.7,1.92
2026-03-02,3.9317,99.1872,21.1,1.35,24.8,7.6,1016.7,1.88
2026-03-02,0.8543,100.6375,22.2,1.85,26.3,12.9,1018.8,0.63
2026-03-02,23.2614,119.1745,16.6,2.19,17.0,9.2,1001.1,0.78
2026-03-02,-32.9325,151.0377,17.3,1.69,17.1,11.5,1009.5,2.2
2026-03-02,-37.6144,143.4308,13.3,2.48,12.9,10.0,1011.4,0.44
2026-03-02,17.2943,75.8026,17.1,1.58,20.8,11.5,1014.3,0.93
2026-03-02,14.9408,83.1256,11.6,1.42,23.6,10.9,1002.5,0.51
2026-03-03,1.9892,103.693,20.6,1.81,26.2,13.1,1002.6,0.89
2026-03-03,30.2576,119.3774,17.5,2.43,15.9,7.0,1015.7,1.86
2026-03-03,31.6365,121.8175,17.5,2.61,15.0,12.7,1010.4,2.09
2026-03-03,25.4996,111.5465,13.2,2.56,17.6,13.1,999.9,1.85
2026-03-03,33.1768,128.7012,28.9,1.6,14.8,8.4,1019.1,1.27
2026-03-03,23.8133,114.4519,18.0,1.83,18.5,9.4,1022.7,1.69
2026-03-03,35.8111,140.3409,19.1,2.7,12.6,11.2,1001.1,1.55
2026-03-03,36.7305,139.7543,17.2,2.4,15.5,14.4,1016.6,2.08
2026-03-03,0.812,101.5463,22.2,0.83,27.3,8.2,997.0,2.35
2026-03-03,0.233,101.675,19.8,1.72,27.2,7.5,1009.1,0.54
2026-03-03,21.73,120.6563,14.7,2.35,21.3,9.2,1019.6,2.11
2026-03-03,-33.362,150.0438,23.1,2.23,14.0,11.3,1014.8,0.37
2026-03-03,-39.8991,146.347,18.1,2.13,10.9,13.4,1012.6,1.89
2026-03-03,17.9309,74.5834,20.5,1.67,22.3,14.0,1015.1,1.24
2026-03-03,11.0913,81.9709,26.3,1.2,24.9,8.2,999.9,2.12
2026-03-04,0.2303,106.2277,8.9,1.68,27.7,12.3,1004.8,1.3
2026-03-04,28.9342,121.8346,18.3,2.1,16.6,9.5,1010.7,1.37
2026-03-04,32.168,123.5971,28.5,3.12,16.8,12.7,1020.2,1.43
2026-03-04,22.4837,115.7917,22.6,2.25,19.0,9.8,995.8,1.0
2026-03-04,34.9761,130.0958,25.0,1.94,14.6,15.0,1023.2,1.04
2026-03-04,20.3933,115.6552,10.9,2.0,20.2,7.0,1004.3,0.41
2026-03-04,34.8894,138.1729,28.3,2.61,12.6,9.2,1009.4,0.3
2026-03-04,36.6167,138.1562,23.5,3.26,15.1,13.9,1022.8,2.39
2026-03-04,3.7934,101.3418,16.6,2.37,27.5,13.5,996.1,0.26
2026-03-04,3.7276,101.4682,21.0,2.36,25.1,10.4,1020.4,0.32
2026-03-04,23.4522,117.6754,12.8,2.25,20.8,8.6,1013.4,0.24
2026-03-04,-31.8452,153.2987,17.6,2.71,17.2,11.7,1023.3,1.34
2026-03-04,-35.1703,144.3821,26.9,2.72,12.6,13.6,1010.0,1.8
2026-03-04,16.4537,72.6119,14.9,1.5,21.6,8.4,1017.4,2.04
2026-03-04,10.102,78.9133,15.3,1.6,24.3,12.6,1012.0,1.22
2026-03-05,-1.0122,101.3953,20.5,1.14,28.0,14.7,1018.0,1.94
2026-03-05,29.5356,120.7209,13.3,2.69,15.5,13.7,1014.3,2.18
2026-03-05,28.0148,123.079,14.0,1.51,17.9,8.4,999.2,0.89
2026-03-05,20.8989,112.1874,25.8,1.57,19.1,12.6,1002.9,1.28
2026-03-05,35.6518,128.1688,23.7,2.36,14.7,13.7,996.1,2.04
2026-03-05,21.6334,114.3971,14.5,2.47,19.0,13.5,1018.9,0.66
2026-03-05,36.8741,139.6729,27.0,2.97,12.0,13.2,1002.7,1.23
2026-03-05,32.6324,137.3298,23.5,1.84,13.9,11.7,1006.2,1.03
2026-03-05,3.5303,98.6031,20.4,1.95,28.1,7.1,1007.6,0.94
2026-03-05,2.2493,101.1502,23.8,1.37,27.0,8.5,995.7,1.98
2026-03-05,22.366,120.7572,18.4,1.98,20.6,9.0,1006.2,0.94
2026-03-05,-32.7975,150.0103,28.9,3.02,16.3,14.2,1010.2,1.13
2026-03-05,-36.1692,147.687,19.6,1.65,14.0,14.4,1021.6,2.32
2026-03-05,21.607,71.1423,27.4,2.56,18.1,9.7,1023.8,2.33
2026-03-05,11.9383,81.8656,23.2,1.85,22.0,7.0,999.4,2.14
2026-03-06,0.098,101.3342,12.0,1.15,26.3,9.0,1015.5,2.06
2026-03-06,30.476,121.3378,17.9,2.28,16.9,12.6,1022.4,1.67
2026-03-06,31.8564,122.7813,25.2,1.67,14.1,13.1,999.0,1.9
2026-03-06,24.9312,115.9766,23.7,2.08,17.9,7.6,1009.6,1.83
2026-03-06,35.6982,127.4058,23.1,2.9,13.6,9.7,1019.7,1.54
2026-03-06,23.8294,116.6569,22.2,1.56,17.5,8.7,1008.1,0.95
2026-03-06,36.6005,139.2046,17.7,2.27,15.1,7.3,1023.8,1.13
2026-03-06,33.425,140.732,26.6,2.33,13.3,12.5,998.0,2.1
2026-03-06,4.8213,98.4733,14.1,1.88,25.7,10.6,1009.6,2.31
2026-03-06,0.7722,105.1772,13.3,1.26,28.2,11.8,1019.1,1.19
2026-03-06,21.8643,120.1427,16.6,2.2,19.0,13.3,1024.4,1.37
2026-03-06,-34.568,152.2576,15.2,2.14,16.3,11.7,1000.9,1.99
2026-03-06,-36.4478,144.693,13.7,2.09,12.3,10.9,1006.0,2.16
2026-03-06,20.0682,71.4655,16.4,1.75,21.5,11.3,1000.4,0.99
2026-03-06,10.1878,79.2185,20.2,2.04,23.5,7.3,1017.2,0.75
2026-03-07,-1.2054,101.4194,20.5,1.9,27.3,9.2,1024.2,1.72
2026-03-07,29.695,123.4271,26.2,2.71,16.5,10.7,997.3,1.02
2026-03-07,27.7488,124.4051,22.5,2.92,16.7,14.8,997.4,2.24
2026-03-07,24.0387,113.5931,11.6,2.95,17.7,12.2,1021.5,2.04
2026-03-07,34.7802,126.7742,15.9,2.02,13.7,11.1,1020.6,0.74
2026-03-07,24.113,113.4148,19.3,2.63,18.4,13.0,1018.3,0.81
2026-03-07,36.7048,140.278,28.4,2.77,12.8,10.3,995.6,1.11
2026-03-07,33.2223,138.2403,22.6,3.2,14.4,8.8,995.5,0.91
2026-03-07,0.3823,100.127,20.2,2.21,28.2,12.1,1004.9,1.06
2026-03-07,3.9412,100.6244,14.3,1.48,26.2,10.7,1017.3,0.66
2026-03-07,23.8137,121.3393,15.5,1.38,20.1,14.7,1013.9,1.43
2026-03-07,-34.797,149.4546,29.4,2.2,13.6,9.5,1015.2,0.27
2026-03-07,-37.0644,142.9635,18.9,2.36,15.6,7.2,1024.2,1.42
2026-03-07,18.8944,71.3598,26.2,1.44,21.1,13.8,997.9,0.68
2026-03-07,16.0355,80.6952,13.2,1.43,22.9,12.9,1007.0,1.1
2026-03-08,2.798,103.361,18.6,1.41,26.4,7.8,1021.5,2.31
2026-03-08,32.8009,120.3804,21.5,2.2,16.7,11.0,1008.9,2.02
2026-03-08,29.565,124.0875,15.0,1.95,16.6,9.7,1008.9,0.58
2026-03-08,24.9868,113.358,22.4,3.01,17.9,12.1,1013.6,0.5
2026-03-08,35.8991,132.0691,23.0,2.84,15.8,9.6,1002.5,1.45
2026-03-08,22.1508,111.7152,17.2,2.56,20.9,12.2,1011.6,2.1
2026-03-08,37.7781,137.6186,19.3,3.13,12.0,14.5,1022.6,0.91
2026-03-08,34.2016,142.0047,16.1,2.34,13.7,11.8,1024.7,1.95
2026-03-08,5.8368,101.4013,10.7,1.96,25.1,14.4,999.8,1.22
