Vessel_IMO,Ship_Type,Distance,Fuel_Consumed,Fuel_Type,CO2_Emissions
9800054,Reefer - Nordic Carrier,7395.1,625.23,Biofuel (B30),1363.0
9800055,General Cargo - Multi-Purpose Heavy Lift,5119.0,160.44,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,3889.9,109.07,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,7364.3,291.17,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,6064.1,194.55,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,6805.7,230.57,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,7881.9,229.76,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,11193.5,395.79,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,6767.4,248.98,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,9223.2,343.03,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,2967.0,95.1,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,5645.9,162.39,Hydrogen,0.0
9800055,General Cargo - Multi-Purpose Heavy Lift,11531.4,333.3,Hydrogen,0.0
9800056,General Cargo - Standard Box-Hold,3402.3,154.07,LNG,423.69
9800056,General Cargo - Standard Box-Hold,6097.5,398.36,LNG,1095.49
9800056,General Cargo - Standard Box-Hold,3148.1,178.63,LNG,491.23
9800056,General Cargo - Standard Box-Hold,8578.7,501.11,LNG,1378.05
9800056,General Cargo - Standard Box-Hold,5319.5,288.48,LNG,793.32
9800056,General Cargo - Standard Box-Hold,6378.7,302.74,LNG,832.54
9800056,General Cargo - Standard Box-Hold,3644.0,166.58,LNG,458.1
9800056,General Cargo - Standard Box-Hold,5691.3,342.7,LNG,942.42
9800056,General Cargo - Standard Box-Hold,3483.5,179.17,LNG,492.72
9800056,General Cargo - Standard Box-Hold,276.3,14.51,LNG,39.9
9800056,General Cargo - Standard Box-Hold,1180.0,56.07,LNG,154.19
9800056,General Cargo - Standard Box-Hold,2608.3,136.04,LNG,374.11
9800057,General Cargo - Green Multi-Carrier,4388.7,173.97,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,8313.7,378.02,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,6199.4,196.42,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,6148.6,241.92,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,7640.4,281.35,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,5132.7,169.88,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,6522.7,258.02,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,12662.0,547.44,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,3153.0,119.08,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,5814.7,242.58,Hydrogen,0.0
9800057,General Cargo - Green Multi-Carrier,8982.2,357.69,Hydrogen,0.0
9800058,Bulk Carrier - Capesize Class,2385.6,777.5,LSMGO,2492.66
9800058,Bulk Carrier - Capesize Class,4470.2,1332.65,LSMGO,4272.48
9800058,Bulk Carrier - Capesize Class,7110.6,2335.55,LSMGO,7487.77
9800058,Bulk Carrier - Capesize Class,7234.7,2084.15,LSMGO,6681.78
9800058,Bulk Carrier - Capesize Class,10276.1,2377.18,LSMGO,7621.24
9800058,Bulk Carrier - Capesize Class,1120.7,367.0,LSMGO,1176.6
9800058,Bulk Carrier - Capesize Class,6352.7,1797.37,LSMGO,5762.37
9800058,Bulk Carrier - Capesize Class,2571.7,700.92,LSMGO,2247.15
9800058,Bulk Carrier - Capesize Class,4303.8,1478.41,LSMGO,4739.78
9800058,Bulk Carrier - Capesize Class,6860.8,1805.65,LSMGO,5788.91
9800058,Bulk Carrier - Capesize Class,7509.2,2203.48,LSMGO,7064.36
9800058,Bulk Carrier - Capesize Class,2406.5,676.12,LSMGO,2167.64
9800058,Bulk Carrier - Capesize Class,5253.7,1586.62,LSMGO,5086.7
9800058,Bulk Carrier - Capesize Class,7285.3,2276.78,LSMGO,7299.36
9800059,Bulk Carrier - Panamax Class,8986.1,1353.51,LSMGO,4339.35
9800059,Bulk Carrier - Panamax Class,5770.0,814.81,LSMGO,2612.28
9800059,Bulk Carrier - Panamax Class,5136.7,728.84,LSMGO,2336.66
9800059,Bulk Carrier - Panamax Class,6524.1,960.63,LSMGO,3079.78
9800059,Bulk Carrier - Panamax Class,6909.3,844.11,LSMGO,2706.22
9800059,Bulk Carrier - Panamax Class,5892.0,631.96,LSMGO,2026.06
9800059,Bulk Carrier - Panamax Class,5915.1,737.76,LSMGO,2365.26
9800059,Bulk Carrier - Panamax Class,278.7,44.3,LSMGO,142.03
9800059,Bulk Carrier - Panamax Class,10195.7,1132.36,LSMGO,3630.35
9800059,Bulk Carrier - Panamax Class,4719.8,698.44,LSMGO,2239.2
9800059,Bulk Carrier - Panamax Class,4236.1,526.25,LSMGO,1687.16
9800059,Bulk Carrier - Panamax Class,3597.3,396.12,LSMGO,1269.96
9800059,Bulk Carrier - Panamax Class,5494.5,792.47,LSMGO,2540.66
9800060,Bulk Carrier - Supramax Class,4567.4,238.61,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,6059.9,313.56,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,11333.8,442.63,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,2608.3,107.4,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,6909.3,299.82,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,3889.9,158.93,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,7302.4,355.86,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,3729.3,138.4,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,391.2,17.56,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,9473.8,422.62,Hydrogen,0.0
9800060,Bulk Carrier - Supramax Class,8390.9,383.42,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,3437.3,128.74,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,7130.1,187.08,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,5586.7,211.41,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,4719.8,138.51,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,4950.6,123.05,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,9662.2,311.75,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,5795.9,175.42,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,4087.3,129.83,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,6805.7,266.18,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,9122.0,273.01,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,6301.6,213.52,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,7561.4,242.62,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,6627.1,165.68,Hydrogen,0.0
9800061,Bulk Carrier - Handysize Class,5403.9,179.02,Hydrogen,0.0
9800062,"Container - Ultra Large (24,000 TEU)",2151.9,1075.64,LSMGO,3448.5
9800062,"Container - Ultra Large (24,000 TEU)",5940.8,2958.05,LSMGO,9483.51
9800062,"Container - Ultra Large (24,000 TEU)",7234.7,3224.43,LSMGO,10337.52
9800062,"Container - Ultra Large (24,000 TEU)",6641.4,3678.38,LSMGO,11792.89
9800062,"Container - Ultra Large (24,000 TEU)",2938.2,1509.88,LSMGO,4840.68
9800062,"Container - Ultra Large (24,000 TEU)",3493.8,2179.55,LSMGO,6987.64
9800062,"Container - Ultra Large (24,000 TEU)",12153.8,5695.54,LSMGO,18259.9
9800062,"Container - Ultra Large (24,000 TEU)",3990.1,2128.1,LSMGO,6822.69
9800062,"Container - Ultra Large (24,000 TEU)",7836.0,4684.69,LSMGO,15019.12
9800062,"Container - Ultra Large (24,000 TEU)",4386.0,2054.42,LSMGO,6586.47
9800062,"Container - Ultra Large (24,000 TEU)",8982.2,3919.97,LSMGO,12567.42
9800062,"Container - Ultra Large (24,000 TEU)",6097.5,3246.48,LSMGO,10408.21
9800062,"Container - Ultra Large (24,000 TEU)",4796.8,2828.64,LSMGO,9068.62
9800063,"Container - Neo-Panamax (15,000 TEU)",1753.5,633.99,Biofuel (B30),1382.1
9800063,"Container - Neo-Panamax (15,000 TEU)",5566.5,2196.62,Biofuel (B30),4788.63
9800063,"Container - Neo-Panamax (15,000 TEU)",12664.1,5880.46,Biofuel (B30),12819.4
9800063,"Container - Neo-Panamax (15,000 TEU)",10771.3,4837.25,Biofuel (B30),10545.2
9800063,"Container - Neo-Panamax (15,000 TEU)",1741.6,873.34,Biofuel (B30),1903.88
9800063,"Container - Neo-Panamax (15,000 TEU)",7869.7,3389.04,Biofuel (B30),7388.11
9800063,"Container - Neo-Panamax (15,000 TEU)",5360.8,2204.36,Biofuel (B30),4805.5
9800063,"Container - Neo-Panamax (15,000 TEU)",3975.2,2070.36,Biofuel (B30),4513.38
9800063,"Container - Neo-Panamax (15,000 TEU)",6222.0,2670.78,Biofuel (B30),5822.3
9800063,"Container - Neo-Panamax (15,000 TEU)",11207.0,4671.09,Biofuel (B30),10182.98
9800063,"Container - Neo-Panamax (15,000 TEU)",4586.6,2365.79,Biofuel (B30),5157.42
9800063,"Container - Neo-Panamax (15,000 TEU)",6307.4,2659.21,Biofuel (B30),5797.08
9800063,"Container - Neo-Panamax (15,000 TEU)",6278.8,2635.29,Biofuel (B30),5744.93
9800064,"Container - Post-Panamax (8,500 TEU)",2237.6,606.09,LSMGO,1943.12
9800064,"Container - Post-Panamax (8,500 TEU)",647.5,192.63,LSMGO,617.57
9800064,"Container - Post-Panamax (8,500 TEU)",6342.7,2673.93,LSMGO,8572.62
9800064,"Container - Post-Panamax (8,500 TEU)",5027.1,1687.47,LSMGO,5410.03
9800064,"Container - Post-Panamax (8,500 TEU)",11439.9,2960.56,LSMGO,9491.56
9800064,"Container - Post-Panamax (8,500 TEU)",5914.2,2065.78,LSMGO,6622.89
9800064,"Container - Post-Panamax (8,500 TEU)",3940.7,1217.95,LSMGO,3904.75
9800064,"Container - Post-Panamax (8,500 TEU)",9560.2,2708.6,LSMGO,8683.77
9800064,"Container - Post-Panamax (8,500 TEU)",3057.3,1008.42,LSMGO,3232.99
9800064,"Container - Post-Panamax (8,500 TEU)",6508.0,2275.44,LSMGO,7295.06
9800064,"Container - Post-Panamax (8,500 TEU)",6073.8,2074.0,LSMGO,6649.24
9800064,"Container - Post-Panamax (8,500 TEU)",5674.7,1908.02,LSMGO,6117.11
9800064,"Container - Post-Panamax (8,500 TEU)",2473.5,774.6,LSMGO,2483.37
9800064,"Container - Post-Panamax (8,500 TEU)",5768.9,2068.33,LSMGO,6631.07
9800065,"Container - Panamax (5,000 TEU)",6903.8,1429.94,Biofuel (B30),3117.27
9800065,"Container - Panamax (5,000 TEU)",7412.3,1525.67,Biofuel (B30),3325.96
9800065,"Container - Panamax (5,000 TEU)",1132.8,284.86,Biofuel (B30),620.99
9800065,"Container - Panamax (5,000 TEU)",5265.0,1023.62,Biofuel (B30),2231.49
9800065,"Container - Panamax (5,000 TEU)",5403.9,1318.93,Biofuel (B30),2875.27
9800065,"Container - Panamax (5,000 TEU)",6305.7,1285.76,Biofuel (B30),2802.96
9800065,"Container - Panamax (5,000 TEU)",7710.9,1662.74,Biofuel (B30),3624.77
9800065,"Container - Panamax (5,000 TEU)",4327.0,915.24,Biofuel (B30),1995.22
9800065,"Container - Panamax (5,000 TEU)",7364.3,1558.39,Biofuel (B30),3397.29
9800065,"Container - Panamax (5,000 TEU)",3499.8,663.98,Biofuel (B30),1447.48
9800065,"Container - Panamax (5,000 TEU)",6600.9,1250.32,Biofuel (B30),2725.7
9800065,"Container - Panamax (5,000 TEU)",2577.4,542.58,Biofuel (B30),1182.82
9800065,"Container - Panamax (5,000 TEU)",7771.5,1641.19,Biofuel (B30),3577.79
9800066,"Container - Feeder Max (3,500 TEU)",1029.4,103.09,LNG,283.5
9800066,"Container - Feeder Max (3,500 TEU)",194.5,22.09,LNG,60.75
9800066,"Container - Feeder Max (3,500 TEU)",1017.1,93.32,LNG,256.63
9800066,"Container - Feeder Max (3,500 TEU)",1740.9,155.86,LNG,428.62
9800066,"Container - Feeder Max (3,500 TEU)",591.7,65.98,LNG,181.45
9800066,"Container - Feeder Max (3,500 TEU)",5967.6,688.56,LNG,1893.54
9800066,"Container - Feeder Max (3,500 TEU)",2218.1,189.52,LNG,521.18
9800066,"Container - Feeder Max (3,500 TEU)",4049.6,328.01,LNG,902.03
9800066,"Container - Feeder Max (3,500 TEU)",3057.3,295.98,LNG,813.95
9800066,"Container - Feeder Max (3,500 TEU)",5360.8,509.31,LNG,1400.6
9800066,"Container - Feeder Max (3,500 TEU)",3636.8,415.93,LNG,1143.81
9800066,"Container - Feeder Max (3,500 TEU)",5501.4,512.87,LNG,1410.39
9800066,"Container - Feeder Max (3,500 TEU)",4388.7,474.93,LNG,1306.06
9800067,"Container - Regional Feeder (1,800 TEU)",102.3,16.31,Ammonia,0.82
9800067,"Container - Regional Feeder (1,800 TEU)",4251.4,675.55,Ammonia,33.78
9800067,"Container - Regional Feeder (1,800 TEU)",609.9,108.0,Ammonia,5.4
9800067,"Container - Regional Feeder (1,800 TEU)",4271.8,694.07,Ammonia,34.7
9800067,"Container - Regional Feeder (1,800 TEU)",9223.2,1660.45,Ammonia,83.02
9800067,"Container - Regional Feeder (1,800 TEU)",7381.7,1126.37,Ammonia,56.32
9800067,"Container - Regional Feeder (1,800 TEU)",6830.7,916.02,Ammonia,45.8
9800067,"Container - Regional Feeder (1,800 TEU)",2333.0,351.18,Ammonia,17.56
9800067,"Container - Regional Feeder (1,800 TEU)",3861.2,604.18,Ammonia,30.21
9800067,"Container - Regional Feeder (1,800 TEU)",6574.0,958.37,Ammonia,47.92
9800067,"Container - Regional Feeder (1,800 TEU)",9046.1,1279.06,Ammonia,63.95
9800067,"Container - Regional Feeder (1,800 TEU)",5144.9,639.58,Ammonia,31.98
9800067,"Container - Regional Feeder (1,800 TEU)",463.0,69.72,Ammonia,3.49
9800067,"Container - Regional Feeder (1,800 TEU)",10353.3,1652.69,Ammonia,82.63
9800068,Tanker - VLCC Class,1748.8,1538.52,Bio-Methanol,692.33
9800068,Tanker - VLCC Class,6400.3,6058.82,Bio-Methanol,2726.47
9800068,Tanker - VLCC Class,7836.0,6657.61,Bio-Methanol,2995.92
9800068,Tanker - VLCC Class,481.5,321.16,Bio-Methanol,144.52
9800068,Tanker - VLCC Class,9326.7,8330.45,Bio-Methanol,3748.7
9800068,Tanker - VLCC Class,6025.3,5842.25,Bio-Methanol,2629.01
9800068,Tanker - VLCC Class,5761.2,5300.66,Bio-Methanol,2385.3
9800068,Tanker - VLCC Class,6307.4,4864.01,Bio-Methanol,2188.8
9800068,Tanker - VLCC Class,1184.0,1342.6,Bio-Methanol,604.17
9800068,Tanker - VLCC Class,10977.6,9213.32,Bio-Methanol,4145.99
9800068,Tanker - VLCC Class,5328.4,5538.77,Bio-Methanol,2492.45
9800068,Tanker - VLCC Class,6974.9,6128.24,Bio-Methanol,2757.71
9800068,Tanker - VLCC Class,646.9,610.53,Bio-Methanol,274.74
9800068,Tanker - VLCC Class,9122.0,7663.84,Bio-Methanol,3448.73
9800069,Tanker - Suezmax Class,3320.3,289.57,Hydrogen,0.0
9800069,Tanker - Suezmax Class,3903.5,312.03,Hydrogen,0.0
9800069,Tanker - Suezmax Class,4487.4,429.11,Hydrogen,0.0
9800069,Tanker - Suezmax Class,11433.5,1092.02,Hydrogen,0.0
9800069,Tanker - Suezmax Class,4484.0,484.14,Hydrogen,0.0
9800069,Tanker - Suezmax Class,9326.5,902.54,Hydrogen,0.0
9800069,Tanker - Suezmax Class,5090.6,487.66,Hydrogen,0.0
9800069,Tanker - Suezmax Class,1741.6,159.84,Hydrogen,0.0
9800069,Tanker - Suezmax Class,3941.4,419.94,Hydrogen,0.0
9800069,Tanker - Suezmax Class,6543.0,562.84,Hydrogen,0.0
9800070,Tanker - Aframax Class,3153.0,666.81,VLSFO,2076.45
9800070,Tanker - Aframax Class,2218.1,377.3,VLSFO,1174.91
9800070,Tanker - Aframax Class,1120.7,234.12,VLSFO,729.05
9800070,Tanker - Aframax Class,2945.4,565.8,VLSFO,1761.9
9800070,Tanker - Aframax Class,5754.7,873.79,VLSFO,2720.98
9800070,Tanker - Aframax Class,8204.1,1816.71,VLSFO,5657.23
9800070,Tanker - Aframax Class,5344.2,1084.32,VLSFO,3376.57
9800070,Tanker - Aframax Class,6499.9,1172.07,VLSFO,3649.83
9800070,Tanker - Aframax Class,6385.9,1128.79,VLSFO,3515.05
9800070,Tanker - Aframax Class,6455.2,1184.39,VLSFO,3688.19
9800070,Tanker - Aframax Class,6385.9,1122.95,VLSFO,3496.87
9800071,Tanker - MR2 Chemical Class,6870.1,1803.2,Bio-Methanol,811.44
9800071,Tanker - MR2 Chemical Class,8003.8,2177.43,Bio-Methanol,979.84
9800071,Tanker - MR2 Chemical Class,2000.8,567.82,Bio-Methanol,255.52
9800071,Tanker - MR2 Chemical Class,12532.8,3025.99,Bio-Methanol,1361.7
9800071,Tanker - MR2 Chemical Class,3601.1,1159.49,Bio-Methanol,521.77
9800071,Tanker - MR2 Chemical Class,8139.8,2147.29,Bio-Methanol,966.28
9800071,Tanker - MR2 Chemical Class,10711.9,3230.55,Bio-Methanol,1453.75
9800071,Tanker - MR2 Chemical Class,1367.1,330.11,Bio-Methanol,148.55
9800071,Tanker - MR2 Chemical Class,10749.5,3271.32,Bio-Methanol,1472.09
9800071,Tanker - MR2 Chemical Class,3503.7,976.2,Bio-Methanol,439.29
9800072,Reefer - Arctic Pioneer,5265.0,522.31,LSMGO,1674.53
9800072,Reefer - Arctic Pioneer,3212.8,261.43,LSMGO,838.14
9800072,Reefer - Arctic Pioneer,6499.9,522.48,LSMGO,1675.07
9800072,Reefer - Arctic Pioneer,7594.6,601.64,LSMGO,1928.86
9800072,Reefer - Arctic Pioneer,6431.7,626.29,LSMGO,2007.89
9800072,Reefer - Arctic Pioneer,5008.6,382.53,LSMGO,1226.39
9800072,Reefer - Arctic Pioneer,5953.4,558.75,LSMGO,1791.35
9800072,Reefer - Arctic Pioneer,4689.2,501.4,LSMGO,1607.49
9800072,Reefer - Arctic Pioneer,1365.6,137.97,LSMGO,442.33
9800072,Reefer - Arctic Pioneer,9029.7,730.88,LSMGO,2343.2
9800072,Reefer - Arctic Pioneer,818.9,91.77,LSMGO,294.21
9800072,Reefer - Arctic Pioneer,10977.6,1162.03,LSMGO,3725.47
9800072,Reefer - Arctic Pioneer,6600.9,722.34,LSMGO,2315.82
9800072,Reefer - Arctic Pioneer,1192.1,107.67,LSMGO,345.19
9800072,Reefer - Arctic Pioneer,5468.4,425.93,LSMGO,1365.53
9800073,Reefer - Nordic Carrier,11193.5,647.17,Biofuel (B30),1410.83
9800073,Reefer - Nordic Carrier,5754.7,396.39,Biofuel (B30),864.13
9800073,Reefer - Nordic Carrier,6059.9,387.89,Biofuel (B30),845.6
9800073,Reefer - Nordic Carrier,4536.4,392.93,Biofuel (B30),856.59
9800073,Reefer - Nordic Carrier,2550.6,184.73,Biofuel (B30),402.71
9800073,Reefer - Nordic Carrier,4888.8,357.74,Biofuel (B30),779.87
9800073,Reefer - Nordic Carrier,1197.1,93.72,Biofuel (B30),204.31
9800073,Reefer - Nordic Carrier,8459.3,584.89,Biofuel (B30),1275.06
9800073,Reefer - Nordic Carrier,3941.4,275.41,Biofuel (B30),600.39
9800073,Reefer - Nordic Carrier,12158.9,766.96,Biofuel (B30),1671.97
9800073,Reefer - Nordic Carrier,7609.6,668.59,Biofuel (B30),1457.53
9800074,General Cargo - Multi-Purpose Heavy Lift,3750.4,805.13,Ammonia,40.26
9800074,General Cargo - Multi-Purpose Heavy Lift,4651.6,847.28,Ammonia,42.36
9800074,General Cargo - Multi-Purpose Heavy Lift,7285.3,1395.51,Ammonia,69.78
9800074,General Cargo - Multi-Purpose Heavy Lift,11264.6,2573.47,Ammonia,128.67
9800074,General Cargo - Multi-Purpose Heavy Lift,224.2,49.11,Ammonia,2.46
9800074,General Cargo - Multi-Purpose Heavy Lift,6634.4,1467.28,Ammonia,73.36
9800074,General Cargo - Multi-Purpose Heavy Lift,1047.2,245.46,Ammonia,12.27
9800074,General Cargo - Multi-Purpose Heavy Lift,818.9,171.89,Ammonia,8.59
9800074,General Cargo - Multi-Purpose Heavy Lift,591.7,122.67,Ammonia,6.13
9800074,General Cargo - Multi-Purpose Heavy Lift,5636.0,1090.31,Ammonia,54.52
9800075,General Cargo - Standard Box-Hold,7876.7,146.93,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,1407.4,22.68,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,753.2,16.88,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,1963.2,48.59,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,5904.5,108.66,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,7864.4,193.88,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,5372.1,107.23,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,4858.4,92.45,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,1740.9,28.67,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,3861.2,85.84,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,6408.2,125.68,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,12585.4,238.07,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,17.5,0.38,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,11193.5,319.34,Hydrogen,0.0
9800075,General Cargo - Standard Box-Hold,6805.7,151.07,Hydrogen,0.0
9800076,General Cargo - Green Multi-Carrier,7627.7,987.59,LNG,2715.87
9800076,General Cargo - Green Multi-Carrier,11536.0,1215.47,LNG,3342.54
9800076,General Cargo - Green Multi-Carrier,561.6,63.65,LNG,175.04
9800076,General Cargo - Green Multi-Carrier,2115.6,197.4,LNG,542.85
9800076,General Cargo - Green Multi-Carrier,3794.9,406.0,LNG,1116.5
9800076,General Cargo - Green Multi-Carrier,7640.4,816.1,LNG,2244.28
9800076,General Cargo - Green Multi-Carrier,7224.7,734.12,LNG,2018.83
9800076,General Cargo - Green Multi-Carrier,9753.2,1181.28,LNG,3248.52
9800076,General Cargo - Green Multi-Carrier,5645.7,688.34,LNG,1892.94
9800076,General Cargo - Green Multi-Carrier,5114.8,543.36,LNG,1494.24
9800076,General Cargo - Green Multi-Carrier,4137.4,501.9,LNG,1380.22
9800076,General Cargo - Green Multi-Carrier,7932.0,787.09,LNG,2164.5
9800077,Bulk Carrier - Capesize Class,5735.2,1364.42,LNG,3752.16
9800077,Bulk Carrier - Capesize Class,9212.8,2214.02,LNG,6088.56
9800077,Bulk Carrier - Capesize Class,1249.2,253.83,LNG,698.03
9800077,Bulk Carrier - Capesize Class,638.2,147.44,LNG,405.46
9800077,Bulk Carrier - Capesize Class,6418.6,1643.16,LNG,4518.69
9800077,Bulk Carrier - Capesize Class,1120.7,206.35,LNG,567.46
9800077,Bulk Carrier - Capesize Class,8613.9,2031.24,LNG,5585.91
9800077,Bulk Carrier - Capesize Class,609.9,132.53,LNG,364.46
9800077,Bulk Carrier - Capesize Class,7110.6,1612.61,LNG,4434.68
9800077,Bulk Carrier - Capesize Class,5904.5,1217.39,LNG,3347.82
9800077,Bulk Carrier - Capesize Class,7876.7,1865.91,LNG,5131.25
9800077,Bulk Carrier - Capesize Class,3153.0,685.1,LNG,1884.03
9800077,Bulk Carrier - Capesize Class,8836.0,2319.2,LNG,6377.8
9800077,Bulk Carrier - Capesize Class,2000.8,379.77,LNG,1044.37
9800078,Bulk Carrier - Panamax Class,6508.3,1141.77,LSMGO,3660.51
9800078,Bulk Carrier - Panamax Class,2514.3,382.29,LSMGO,1225.62
9800078,Bulk Carrier - Panamax Class,3123.7,463.34,LSMGO,1485.47
9800078,Bulk Carrier - Panamax Class,10348.7,1970.0,LSMGO,6315.82
9800078,Bulk Carrier - Panamax Class,1597.0,276.45,LSMGO,886.3
9800078,Bulk Carrier - Panamax Class,5428.6,761.34,LSMGO,2440.86
9800078,Bulk Carrier - Panamax Class,6073.8,1078.15,LSMGO,3456.55
9800078,Bulk Carrier - Panamax Class,4754.3,758.51,LSMGO,2431.78
9800078,Bulk Carrier - Panamax Class,6636.1,1186.64,LSMGO,3804.37
9800078,Bulk Carrier - Panamax Class,12606.1,1961.08,LSMGO,6287.22
9800078,Bulk Carrier - Panamax Class,4251.4,582.56,LSMGO,1867.69
9800079,Bulk Carrier - Supramax Class,10218.6,1326.21,VLSFO,4129.82
9800079,Bulk Carrier - Supramax Class,8982.2,855.94,VLSFO,2665.4
9800079,Bulk Carrier - Supramax Class,7965.1,1067.81,VLSFO,3325.16
9800079,Bulk Carrier - Supramax Class,1249.2,185.66,VLSFO,578.15
9800079,Bulk Carrier - Supramax Class,5636.0,670.3,VLSFO,2087.31
9800079,Bulk Carrier - Supramax Class,4636.7,591.05,VLSFO,1840.53
9800079,Bulk Carrier - Supramax Class,2406.5,308.48,VLSFO,960.61
9800079,Bulk Carrier - Supramax Class,1197.1,160.35,VLSFO,499.33
9800079,Bulk Carrier - Supramax Class,1192.1,153.67,VLSFO,478.53
9800079,Bulk Carrier - Supramax Class,10925.5,1494.02,VLSFO,4652.38
9800080,Bulk Carrier - Handysize Class,4388.7,130.59,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,10986.5,384.87,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,2550.6,77.92,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,6708.4,188.51,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,202.7,5.82,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,7224.7,231.77,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,2742.8,73.77,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,10711.9,270.23,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,7602.3,211.57,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,3838.0,110.45,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,6098.9,205.75,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,3947.5,101.87,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,5518.2,171.69,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,7324.3,231.98,Hydrogen,0.0
9800080,Bulk Carrier - Handysize Class,5940.8,179.04,Hydrogen,0.0
9800081,"Container - Ultra Large (24,000 TEU)",5372.1,2661.0,LSMGO,8531.17
9800081,"Container - Ultra Large (24,000 TEU)",6793.2,3169.61,LSMGO,10161.77
9800081,"Container - Ultra Large (24,000 TEU)",6903.8,4244.0,LSMGO,13606.26
9800081,"Container - Ultra Large (24,000 TEU)",5090.6,3376.55,LSMGO,10825.22
9800081,"Container - Ultra Large (24,000 TEU)",1453.6,859.48,LSMGO,2755.49
9800081,"Container - Ultra Large (24,000 TEU)",10279.7,4959.51,LSMGO,15900.19
9800081,"Container - Ultra Large (24,000 TEU)",9326.5,4201.58,LSMGO,13470.27
9800081,"Container - Ultra Large (24,000 TEU)",1260.7,511.1,LSMGO,1638.59
9800081,"Container - Ultra Large (24,000 TEU)",5798.3,2808.79,LSMGO,9004.98
9800081,"Container - Ultra Large (24,000 TEU)",1764.8,1138.48,LSMGO,3649.97
